Fecha,"Cultivo de banano, café y cacao",Otros cultivos agrícolas,"Cría de ganado, otros animales; productos animales; y actividades de apoyo","Silvicultura, extracción de madera y actividades relacionadas",Pesca y acuicultura,"Extracción de petróleo crudo, gas natural y servicios relacionados","Extracción de minerales metálicos y no metálicos; y, actividades de apoyo a las minas y canteras","Procesamiento de productos cárnicos, pescado y otros productos acuáticos elaborados","Elaboración de productos de la molinería, panadería, fideos y de otros productos farináceos",Elaboración y refinación de azúcar,Elaboración de otros productos alimenticios diversos,Elaboración de bebidas,Elaboración de productos de tabaco,"Fabricación de productos textiles, prendas de vestir; fabricación de cuero, productos de cuero y calzado",Producción de madera y de productos de madera,Fabricación de papel y productos de papel,Fabricación de productos refinados de petróleo y de otros productos,"Fabricación de sustancias y productos químicos, del caucho y plástico",Fabricación de productos metálicos y no metálicos,"Fabricación de maquinaria y equipo; y, equipo de transporte",Industrias manufactureras n.c.p.,"Generación, captación y distribución de energía eléctrica, agua; y, saneamiento",Construcción,Comercio al por mayor y al por menor; y servicios de reparación de vehículos automotores y motocicletas,Alojamiento y servicios de alimento y bebida,Transporte y almacenamiento,"Actividades postales, correo, comunicaciones e información","Servicios financieros y seguros, excepto seguridad social",Actividades inmobiliarias,"Actividades profesionales, técnicas y administrativas","Administración pública, defensa; planes de seguridad social obligatoria",Servicios a los hogares,Hogares privados con servicio doméstico,Valor Agregado Bruto (VAB),Otros Elemento del PIB,TOTAL PIB
1982-01-03,428.9419675399686,1042.3580033718167,934.7070606136261,83.18414368605339,153.49984177798052,761.6054981411862,57.86504346000524,117.15911754969136,585.1519098250781,135.83446662153332,272.9525520788556,81.77349591119375,2.371132774177984,966.463038799314,270.140015206613,106.25861586124562,560.0570512396678,203.12322093454787,335.3948667254109,295.245299128498,40.66984175829421,77.31402085617705,527.6098222637225,1412.9220634537496,369.13578957616727,1698.9345961607983,19.95617662242735,559.2301164038755,4497.619608807509,444.10608418852706,1063.4885923966965,1564.3397552687507,414.64267995405055,20084.055488957212,564.2476267768633,20648.303115734074
1982-01-10,427.93217210034334,1039.6438586865888,935.8536305202214,83.21510533824645,153.70715287357334,760.298113387591,57.834442403154654,116.4338474287302,585.1004297795486,135.315792534478,272.4564210270148,81.70387221353944,2.339587235228657,967.6153277442784,269.21800958678114,106.25222787823587,560.9340975206568,202.47248868048615,334.84265430304924,295.2660463939166,40.516422653387224,76.81846204949312,527.0197700988009,1407.4689552520827,368.23837600465345,1697.799473827162,19.73591478072329,558.0642135982084,4481.357889221803,444.54607268781314,1062.0058952066183,1562.2711575851658,413.3440495130187,20047.621930114594,561.9467864462919,20609.568716560887
1982-01-17,426.92237666070594,1036.9297140013282,937.0002004268304,83.24606699043987,153.91446396916865,758.99072863398,57.803841346303706,115.7085773077603,585.0489497340184,134.7971184474164,271.960289975168,81.6342485158843,2.3080416962789494,968.7676166892567,268.2960039669382,106.24583989522604,561.8111438016564,201.82175642641658,334.2904418806809,295.28679365933544,40.36300354847839,76.32290324280324,526.4297179338721,1402.0158470503497,367.34096243312877,1696.664351493512,19.51565293901657,556.8983107925274,4465.0961696359,444.9860611871045,1060.5231980165224,1560.2025599015558,412.0454190719712,20011.18837127154,559.6459461156927,20570.834317387227
1982-01-24,425.9125812210807,1034.2155693161003,938.1467703334256,83.27702864263293,154.12177506476147,757.6833438803848,57.77324028945312,114.98330718679915,584.9974696884888,134.2784443603611,271.46415892332715,81.56462481823,2.276496157329622,969.9199056342211,267.37399834710635,106.23945191221628,562.6881900826454,201.17102417235486,333.73822945831915,295.30754092475405,40.20958444357141,75.82734443611932,525.8396657689505,1396.5627388486828,366.44354886161494,1695.5292291598757,19.295391097312507,555.7324079868604,4448.8344500501935,445.42604968639057,1059.0405008264445,1558.1339622179707,410.74678863093936,19974.75481242892,557.3451057851214,20532.09991821404
1982-01-31,424.90278578145546,1031.5014246308726,939.2933402400208,83.30799029482598,154.32908616035425,756.3759591267896,57.742639232602535,114.258037065838,584.9459896429591,133.75977027330578,270.9680278714863,81.4950011205757,2.244950618380295,971.0721945791854,266.4519927272745,106.23306392920654,563.5652363636344,200.5202919182931,333.1860170359575,295.32828819017266,40.05616533866442,75.3317856294354,525.2496136040288,1391.1096306470158,365.5461352901011,1694.3941068262395,19.075129255608445,554.5665051811933,4432.572730464486,445.86603818567664,1057.5578036363663,1556.0653645343857,409.44815818990753,19938.321253586302,555.04426545455,20493.36551904085
1982-02-07,423.8929903418303,1028.7872799456447,940.4399101466161,83.33895194701904,154.53639725594707,755.0685743731943,57.71203817575195,113.53276694487684,584.8945095974296,133.24109618625045,270.4718968196455,81.42537742292139,2.2134050794309683,972.2244835241498,265.52998710744265,106.22667594619678,564.4422826446234,199.8695596642314,332.63380461359577,295.34903545559126,39.90274623375744,74.83622682275148,524.6595614391072,1385.6565224453489,364.6487217185873,1693.2589844926033,18.85486741390438,553.4006023755263,4416.31101087878,446.3060266849627,1056.0751064462884,1553.9967668508007,408.1495277488757,19901.887694743687,552.7434251239786,20454.631119867663
1982-02-14,422.8831949021928,1026.073135260384,941.586480053225,83.36991359921247,154.74370835154238,753.7611896195834,57.681437118900995,112.80749682390694,584.8430295518995,132.72242209918886,269.9757657677987,81.35575372526624,2.1818595404812604,973.3767724691281,264.60798148759966,106.22028796318695,565.319328925623,199.21882741016182,332.0815921912274,295.36978272101015,39.749327128848606,74.34066801606158,524.0695092741784,1380.203414243616,363.7513081470626,1692.1238621589532,18.634605572197664,552.2346995698451,4400.049291292877,446.7460151842541,1054.5924092561925,1551.9281691671906,406.85089730782823,19865.45413590063,550.4425847933795,20415.896720694007
1982-02-21,421.87339946256765,1023.3589905751562,942.7330499598203,83.40087525140552,154.9510194471352,752.4538048659882,57.65083606205041,112.08222670294579,584.7915495063698,132.20374801213353,269.47963471595784,81.28613002761195,2.1503140015319335,974.5290614140924,263.6859758677678,106.2138999801772,566.1963752066121,198.56809515610007,331.52937976886574,295.39052998642876,39.59590802394162,73.84510920937767,523.4794571092567,1374.750306041949,362.8538945755488,1690.988739825317,18.4143437304936,551.0687967641782,4383.78757170717,447.18600368354015,1053.1097120661143,1549.8595714836056,405.5522668667964,19829.02057705801,548.1417444628081,20377.162321520816
1982-02-28,420.8636040229424,1020.6448458899283,943.8796198664155,83.43183690359858,155.158330542728,751.146420112393,57.620235005199824,111.35695658198463,584.7400694608403,131.68507392507823,268.983503664117,81.21650632995764,2.118768462582606,975.6813503590569,262.76397024793596,106.20751199716744,567.0734214876011,197.91736290203835,330.977167346504,295.41127725184737,39.44248891903464,73.34955040269375,522.8894049443351,1369.297197840282,361.95648100403497,1689.8536174916808,18.194081888789537,549.9028939585111,4367.525852121464,447.6259921828262,1051.6270148760364,1547.7909738000205,404.25363642576457,19792.587018215392,545.8409041322367,20338.427922347626
1982-03-07,419.8538085833172,1017.9307012047005,945.0261897730106,83.46279855579164,155.36564163832082,749.8390353587978,57.58963394834924,110.63168646102349,584.6885894153107,131.1663998380229,268.4873726122762,81.14688263230333,2.0872229236332793,976.8336393040213,261.8419646281041,106.2011240141577,567.9504677685901,197.26663064797663,330.4249549241423,295.432024517266,39.28906981412765,72.85399159600983,522.2993527794134,1363.844089638615,361.05906743252115,1688.7184951580446,17.973820047085475,548.7369911528441,4351.264132535757,448.0659806821123,1050.1443176859584,1545.7223761164355,402.95500598473274,19756.153459372777,543.5400638016654,20299.69352317444
1982-03-14,418.8440131436798,1015.2165565194399,946.1727596796197,83.49376020798506,155.57295273391614,748.5316506051868,57.55903289149828,109.90641634005358,584.6371093697805,130.6477257509613,267.9912415604294,81.0772589346482,2.0556773846835714,977.9859282489996,260.9199590082611,106.19473603114787,568.8275140495897,196.61589839390706,329.872742501774,295.4527717826848,39.135650709218815,72.35843278931995,521.7093006144847,1358.3909814368822,360.16165386099647,1687.5833728243947,17.753558205378752,547.571088347163,4335.002412949854,448.5059691814037,1048.6616204958623,1543.6537784328257,401.6563755436853,19719.71990052972,541.2392234710662,20260.959124000783
1982-03-21,417.83421770405454,1012.5024118342121,947.319329586215,83.52472186017812,155.78026382950895,747.2242658515916,57.5284318346477,109.18114621909243,584.5856293242509,130.129051663906,267.49511050858854,81.00763523699389,2.024131845734245,979.1382171939639,259.99795338842927,106.18834804813811,569.7045603305787,195.9651661398453,329.32053007941226,295.4735190481034,38.982231604311835,71.86287398263603,521.119248449563,1352.9378732352152,359.26424028948264,1686.4482504907583,17.533296363674694,546.4051855414959,4318.740693364147,448.9459576806898,1047.1789233057843,1541.5851807492406,400.35774510265344,19683.2863416871,538.9383831404948,20222.224724827593
1982-03-28,416.82442226442936,1009.7882671489842,948.4658994928101,83.55568351237117,155.98757492510174,745.9168810979963,57.49783077779711,108.45587609813128,584.5341492787214,129.61037757685068,266.9989794567477,80.93801153933958,1.9925863067849177,980.2905061389283,259.0759477685974,106.18196006512837,570.5816066115677,195.3144338857836,328.76831765705055,295.494266313522,38.82881249940485,71.36731517595211,520.5291962846413,1347.4847650335482,358.3668267179688,1685.313128157122,17.31303452197063,545.239282735829,4302.47897377844,449.38594617997586,1045.6962261157064,1539.5165830656556,399.0591146616216,19646.852782844482,536.6375428099235,20183.490325654406
